636,PROJETADA,"Q-14, 390",2,77,,,,,,,,,,,,,,-7.257.377.989.590.160,-35.923.956.977.203.400
637,STENIO MOZART BEZERRA DE LIMA,451,1,77,,,,,,,,,,,,,,-7.255.907.971.411.940,-35.925.798.984.244.400
638,ARQUITETO RENATO AZEVEDO,194A - LATERAL,1,77,,,,,,,,,,,,,,-7.255.286.034.196.610,-35.927.669.992.670.400
639,LINDOLFO ALBUQUERQUE,524 - VIZINHO,1,77,,,,,,,,,,,,,,-7.252.480.024.471.870,-35.919.980.015.605.600
640,OTAVIO BATISTA CABRAL,80,1,77,,,,,,,,,,,,,,-7.249.226.002.022.620,-35.922.614.028.677.300
641,JOSE NOGUEIRA PEREIRA,46,1,77,,,,,,,,,,,,,,-7.248.482.024.297.110,-35.921.980.021.521.400
642,JOSE NOGUEIRA PEREIRA,7B,1,77,,,,,,,,,,,,,,-7.249.849.028.885.360,-35.921.373.004.093.700
643,JOSE NOGUEIRA PEREIRA,387 - OPOSTO,1,77,,,,,,,,,,,,,,-7.251.349.976.286.290,-35.920.917.028.561.200
186,JUSCELINO KUBITSCHEK,CRUZEIRO - OPOSTO,3,90,900,245,,,,,,,,,,,,-7.244.493.998.587.130,-35.903.493.985.533.700
187,"JUSCELINO KUBITSCHEK,",1295 - OPOSTO,6,90,900,245,,,,,,,,,,,,-724.685.400.724.411,-35.904.769.962.653.500
188,JUSCELINO KUBITSCHEK,IGREJA VERBO DA VIDA,3,90,900,245,,,,,,,,,,,,-7.248.510.019.853.710,-35.905.617.037.788.000
189,JUSCELINO KUBITSCHEK,1800,3,90,900,245,,,,,,,,,,,,-7.250.386.979.430.910,-35.906.524.965.539.500
190,JUSCELINO KUBITSCHEK,1856,2,90,900,,,,,,,,,,,,,-7.251.702.016.219.490,-35.907.259.974.628.600
191,JUSCELINO KUBITSCHEK,2002,1,90,,,,,,,,,,,,,,-725.327.798.165.381,-35.908.068.995.922.800
192,JUSCELINO KUBITSCHEK,ASSEMBLEIA DE DEUS - OPOSTO,1,90,,,,,,,,,,,,,,-7.255.120.994.523.160,-35.909.017.994.999.800
193,JUSCELINO KUBITSCHEK,2550,1,90,,,,,,,,,,,,,,-7.256.409.041.583.530,-35.909.699.024.632.500
194,JUSCELINO KUBITSCHEK,2910,2,90,900,,,,,,,,,,,,SIM,-7.261.050.017.550.580,-35.911.888.964.474.200
195,JUSCELINO KUBITSCHEK,2739,2,90,900,,,,,,,,,,,,,-7.258.248.031.139.370,-35.910.382.987.931.300
196,JUSCELINO KUBITSCHEK,2175,1,90,,,,,,,,,,,,,,-7.253.539.999.946.950,-35.907.937.986.776.200
197,JUSCELINO KUBITSCHEK,1791,3,90,900,245,,,,,,,,,,,SIM,-7.251.118.971.034.880,-35.906.688.999.384.600
198,JUSCELINO KUBITSCHEK,1679,3,90,900,245,,,,,,,,,,,,-7.249.999.986.961.480,-35.906.123.975.291.800
199,JUSCELINO KUBITSCHEK,1533,3,90,900,245,,,,,,,,,,,,-7.248.611.021.786.920,-35.905.433.977.022.700
200,JUSCELINO KUBITSCHEK,1295,3,90,900,245,,,,,,,,,,,,-7.246.988.033.875.820,-35.904.590.003.192.400
201,JUSCELINO KUBITSCHEK,830 - OPOSTO,3,90,900,245,,,,,,,,,,,,-7.244.883.002.713.320,-35.903.491.973.876.900
827,TRES IRMAS,BAR DO DUDU,3,90,9,92,,,,,,,,,,,,-7.262.589.018.791.910,-35.921.395.970.508.400
98,FLORIANO PEIXOTO,REDE COMPRAS,6,92,500,505,550,555,55,,,,,,,,,-721.808.304.078.877,-35.880.768.969.655.000
162,ALMIRANTE BARROSO,1908,7,92,902,22,245,911,901,77,,,,,,,,-7.244.155.034.422.870,-35.904.069.989.919.600
163,ALMIRANTE BARROSO,2248,7,92,902,22,245,901,911,77,,,,,,,,-7.245.451.966.300.600,-35.906.710.037.961.600
164,ALMIRANTE BARROSO,2690,7,92,902,22,245,901,911,77,,,,,,,,-7.246.160.991.489.880,-35.910.662.021.487.900
165,FRANCISCO LOPES DE ALMEIDA,242,8,92,902,22,245,901,911,202,77,,,,,,SIM,-7.246.329.970.657.820,-35.912.461.029.365.600
166,FRANCISCO LOPES DE ALMEIDA,SAFRA - OPOSTO,6,92,902,22,245,222,77,,,,,,,,SIM,-7.246.412.029.489.870,-35.916.228.024.289.000
167,FRANCISCO LOPES DE ALMEIDA,115,6,92,902,22,245,222,77,,,,,,,,,-7.246.520.994.231.100,-35.918.790.036.812.400
168,FRANCISCO LOPES DE ALMEIDA,POSTO DE SAUDE,6,92,902,22,245,222,77,,,,,,,,,-7.246.964.983.642.100,-35.920.892.972.499.100
169,FRANCISCO LOPES DE ALMEIDA,LAVA JATO,5,92,902,22,245,222,,,,,,,,,,-7.248.755.022.883.410,-35.923.209.981.992.800
171,FRANCISCO LOPES DE ALMEIDA,SEST - SENAT,3,92,902,922,,,,,,,,,,,SIM,-7.251.605.959.609.150,-35.929.371.016.100.000
172,FRANCISCO LOPES DE ALMEIDA,CIRETRAN,3,92,902,922,,,,,,,,,,,,-7.251.734.035.089.610,-35.930.613.968.521.300
173,FRANCISCO LOPES DE ALMEIDA,CIRETRAN - OPOSTO,3,92,902,922,,,,,,,,,,,,-7.251.892.033.964.390,-35.930.821.001.529.600
174,FRANCISCO LOPES DE ALMEIDA,1995,3,92,922,902,,,,,,,,,,,,-7.251.596.990.972.750,-35.928.100.990.131.400
821,RODOVIA RAIMUNDO ASFORA,ENTRADA DO VERDEJANTE,3,92,902,922,,,,,,,,,,,SIM,-7.252.383.967.861.530,-35.933.589.963.242.400
822,CONJUNTO MAJOR VENEZIANO,II,2,92,9,,,,,,,,,,,,SIM,-7.270.891.964.435.570,-35.936.436.960.473.600
823,CONJUNTO MAJOR VENEZIANO,III,2,92,9,,,,,,,,,,,,SIM,-7.271.533.012.390.130,-35.936.195.980.757.400
824,PETROPOLES,548,2,92,9,,,,,,,,,,,,,-7.271.795.030.683.270,-3.593.216.797.336.930
825,PETROPOLES,560,2,92,9,,,,,,,,,,,,,-7.271.658.992.394.800,-35.932.023.972.272.800
826,PETROPOLES,MINI-BOX DO SOL,2,92,9,,,,,,,,,,,,,-7.270.964.970.812.200,-35.930.474.996.566.700
16,JANUNCIO FERREIRA,ESCOLA LIONS,1,101,,,,,,,,,,,,,SIM,-7.213.431.000.709.530,-35.883.446.987.718.300
17,VIGOLVINO WANDERLEY,194,1,101,,,,,,,,,,,,,,-7.214.123.010.635.370,-35.885.142.982.006.000
18,FRANCISCO AFONSO DE ALBUQUERQUE,98,1,101,,,,,,,,,,,,,,-7.208.808.967.843.650,-35.887.532.997.876.400
19,FRANCISCO AFONSO DE ALBUQUERQUE,290,1,101,,,,,,,,,,,,,,-7.208.434.967.324.130,-35.886.304.965.242.700
20,CAPITAO ADHEMAR DE PAIVA,180,1,101,,,,,,,,,,,,,,-720.757.900.737.226,-35.884.820.027.276.800
21,NEWTON ESTILAC LEAL,219,1,101,,,,,,,,,,,,,,-720.712.898.299.098,-35.885.549.001.395.700
22,ADALTO TRAVASSOS DE MOURA,,1,101,,,,,,,,,,,,,SIM,-7.205.591.993.406.410,-35.885.741.030.797.300
23,ADALTO TRAVASSOS DE MOURA,424,1,101,,,,,,,,,,,,,,-7.204.037.988.558.410,-35.885.392.008.349.200
24,ADALTO TRAVASSOS DE MOURA,670,1,101,,,,,,,,,,,,,,-7.202.240.992.337.460,-35.884.900.996.461.500
25,PRESIDENTE ROOSEVELT,243,1,101,,,,,,,,,,,,,,-72.022.720.053.792,-35.883.170.971.646.900
26,PRESIDENTE ROOSEVELT,51,1,101,,,,,,,,,,,,,,-720.276.796.258.986,-35.881.171.971.559.500
27,DR. VASCONCELOS,SUCATA,1,101,,,,,,,,,,,,,,-7.199.396.006.762.980,-35.879.273.973.405.300
28,NACOES,ESC ANA AZEVEDO,1,101,,,,,,,,,,,,,,-7.196.028.996.258.970,-35.879.571.028.053.700
29,NACOES,,1,101,,,,,,,,,,,,,,-7.192.379.012.703.890,-3.588.071.197.271.340
30,REPUBLICA PORTUGUESA,,1,101,,,,,,,,,,,,,SIM,-7.187.031.023.204.320,-35.881.342.962.384.200
31,NACOES,,1,101,,,,,,,,,,,,,,-7.189.367.981.627.580,-35.881.206.002.086.400
32,NACOES,815,1,101,,,,,,,,,,,,,SIM,-7.191.322.976.723.310,-35.881.049.009.039.900
33,NACOES,625,1,101,,,,,,,,,,,,,,-7.192.832.976.579.660,-35.880.666.961.893.400
34,NACOES,406,1,101,,,,,,,,,,,,,,-7.194.216.996.431.350,-3.588.068.900.629.870
35,NACOES,175,1,101,,,,,,,,,,,,,SIM,-7.197.465.989.738.700,-35.878.526.978.194.700
37,APOLONIA AMORIM,593,1,101,,,,,,,,,,,,,SIM,-7.205.013.977.363.700,-35.875.335.987.657.300
38,REVERENDO AUGUSTO SANTIAGO,219 - OPOSTO,1,101,,,,,,,,,,,,,,-7.206.175.038.591.020,-35.876.783.961.430.100
39,FELIX CAROLINO BARBOSA,454,1,101,,,,,,,,,,,,,SIM,-7.209.129.994.735.120,-35.877.199.033.275.200
40,NEWTON ESTILAC LEAL,1133,1,101,,,,,,,,,,,,,,-7.209.125.971.421.590,-3.587.793.898.768.720
42,ESTELITA CRUZ,615,1,101,,,,,,,,,,,,,,-7.210.868.988.186.120,-35.880.124.988.034.300
43,ESTELITA CRUZ,459,1,101,,,,,,,,,,,,,,-7.212.132.979.184.380,-35.880.461.018.532.500
44,ANTONIO CAMPOS,213,1,101,,,,,,,,,,,,,,-7.212.417.963.892.220,-35.881.230.980.157.800
47,PRACA DA BANDEIRA,,2,101,111,,,,,,,,,,,,SIM,-7.219.793.032.854.790,-35.884.778.033.941.900
48,MELO LEITAO,PRACINHA,12,101,111,222,404,444,4,77,90,92,900,400,922,,SIM,-7.222.824.012.860.650,-35.892.817.033.454.700
53,ESPÍRITO SANTO,PRACA,1,101,,,,,,,,,,,,,,-7.232.666.965.574.020,-35.892.649.982.124.500
54,ESPÍRITO SANTO,470,1,101,,,,,,,,,,,,,,-7.234.531.017.020.340,-35.892.385.030.165.300
55,ESPÍRITO SANTO,606,1,101,,,,,,,,,,,,,,-7.235.541.036.352.510,-35.892.253.015.190.300
56,ESPÍRITO SANTO,408,1,101,,,,,,,,,,,,,,-7.237.419.001.758.090,-35.892.035.001.888.800
57,ESPÍRITO SANTO,1288,1,101,,,,,,,,,,,,,,-7.240.888.020.023.700,-35.891.612.973.064.100
58,APRÍGIO NEPOMUCENO,,2,101,245,,,,,,,,,,,,,-7.243.026.997.894.040,-35.891.980.016.604.000
59,APRÍGIO NEPOMUCENO,484,2,101,245,,,,,,,,,,,,,-7.243.195.977.061.980,-3.589.349.303.394.550
60,SEVERINO PIMENTEL,ED. CANAA III,2,101,245,,,,,,,,,,,,,-724.425.402.469.933,-35.893.566.962.331.500
61,PEDRO OTAVIO DE FARIAS LEITE,690,2,101,245,,,,,,,,,,,,,-7.245.036.978.274.580,-35.894.018.998.369.500
62,GETULIO CAVALCANTE,1166,2,101,245,,,,,,,,,,,,,-7.247.147.038.578.980,-35.894.053.028.896.400
63,GETULIO CAVALCANTE,1626,2,101,245,,,,,,,,,,,,,-7.248.887.959.867.710,-35.893.853.036.686.700
64,GETULIO CAVALCANTE,1746,2,101,245,,,,,,,,,,,,,-7.250.136.025.249.950,-35.893.724.039.196.900
65,ARIEL DE OLIVEIRA,460,2,101,245,,,,,,,,,,,,,-7.250.385.973.602.530,-35.894.585.028.290.700
66,JOSE FIRMINO DA SILVA,54,2,101,245,,,,,,,,,,,,,-7.251.553.991.809.480,-35.894.858.026.877.000
67,JOSE FIRMINO DA SILVA,OFICINA,2,101,111,,,,,,,,,,,,,-7.253.425.000.235.430,-35.894.650.993.868.700
68,MANOEL ENEAS FIGUEIREDO FILHO,PONTO DE APOIO,2,101,111,,,,,,,,,,,,SIM,-7.255.475.968.122.480,-3.589.736.002.497.370
69,MANOEL ENEAS FIGUEIREDO FILHO,RESTAURANTE POPULAR,2,101,111,,,,,,,,,,,,,-7.256.444.999.948.140,-35.896.966.997.534.000
70,MANOEL ENEAS FIGUEIREDO FILHO,BAR DO PEBA,2,101,111,,,,,,,,,,,,SIM,-7.256.945.986.300.700,-3.589.673.800.393.930
71,MANOEL ENEAS FIGUEIREDO FILHO,OFICINA,2,101,111,,,,,,,,,,,,,-7.255.932.027.474.040,-35.896.854.009.479.200
72,JOSE FIRMINO DA SILVA,LAVA JATO,2,101,111,,,,,,,,,,,,SIM,-7.253.455.007.448.790,-35.894.529.959.186.900
73,DR. VENTURA,219,2,101,245,,,,,,,,,,,,,-7.251.932.015.642.520,-35.895.267.985.761.100
74,MANOEL LEONARDO GOMES,1192 - OPOSTO,2,101,245,,,,,,,,,,,,,-7.251.650.970.429.180,-35.896.103.996.783.400
75,MANOEL LEONARDO GOMES,05 - CIPRESA,2,101,245,,,,,,,,,,,,SIM,-7.250.094.031.915.060,-35.896.324.021.741.700
76,MANOEL LEONARDO GOMES,913,2,101,245,,,,,,,,,,,,,-7.247.302.019.968.620,-35.896.661.980.077.600
77,MANOEL LEONARDO GOMES,667A,2,101,245,,,,,,,,,,,,,-7.245.527.990.162.370,-35.896.854.009.479.200
78,MANOEL LEONARDO GOMES,POSTO DE SAUDE,1,101,,,,,,,,,,,,,,-7.242.315.961.048.000,-35.897.224.992.513.600
79,MANOEL LEONARDO GOMES,CASA DE ORACAO,1,101,,,,,,,,,,,,,,-7.240.710.994.228.720,-3.589.740.201.830.860
80,SEVERINO GALILEU,180,1,101,,,,,,,,,,,,,,-7.241.852.022.707.460,-35.896.681.006.997.800
81,SEVERINO GALILEU,360,1,101,,,,,,,,,,,,,,-7.243.368.979.543.440,-35.896.495.012.566.400
82,APRÍGIO NEPOMUCENO,LINS ARMARINHO,2,101,245,,,,,,,,,,,,,-7.243.699.980.899.690,-35.897.526.992.484.900
83,APRÍGIO NEPOMUCENO,1228,2,101,245,,,,,,,,,,,,,-7.243.817.998.096.340,-35.898.828.031.495.200
84,AUGUSTO BORBOREMA,480,1,101,,,,,,,,,,,,,,-7.245.401.004.329.320,-35.899.212.006.479.500
85,AUGUSTO BORBOREMA,414,1,101,,,,,,,,,,,,,,-7.246.979.987.248.770,-35.898.938.002.064.800
86,FRANCISCO ERNESTO DO REGO,2830,1,101,,,,,,,,,,,,,,-724.747.896.194.458,-35.900.427.969.172.500
147,FLORIANO PEIXOTO,PRACA DA BANDEIRA,2,101,111,,,,,,,,,,,,SIM,-721.973.704.174.161,-35.884.739.980.101.500
381,EPITACIO PESSOA,10,3,101,505,910,,,,,,,,,,,,-7.213.633.004.575.960,-3.588.896.001.689.130
575,FLORIANO PEIXOTO,PRACA DA BANDEIRA,2,101,111,,,,,,,,,,,,SIM,-721.973.704.174.161,-35.884.739.980.101.500
12,FLORIANO PEIXOTO,OI - TELEMAR,6,111,101,4,904,944,202,,,,,,,,,-7.220.379.011.705.510,-35.885.555.036.365.900
13,FLORIANO PEIXOTO,FEIRA CENTRAL,2,111,101,,,,,,,,,,,,SIM,-7.217.510.975.897.310,-35.879.532.974.213.300
14,JANUNCIO FERREIRA,CASA CORAL,2,111,101,,,,,,,,,,,,SIM,-7.215.552.041.307.090,-35.879.341.028.630.700
15,JANUNCIO FERREIRA,YPIRANGA,2,111,101,,,,,,,,,,,,SIM,-7.215.116.014.704.100,-35.880.980.025.976.800
41,NEWTON ESTILAC LEAL,929,1,111,,,,,,,,,,,,,,-7.208.754.988.387.220,-3.587.931.202.724.570
45,JANUNCIO FERREIRA,SOLON DE LUCENA,3,111,101,955,,,,,,,,,,,SIM,-7.215.221.961.960.190,-35.881.812.013.685.700
46,JANUNCIO FERREIRA,JORNAL CORREIO,3,111,101,955,,,,,,,,,,,SIM,-721.593.601.629.138,-3.587.903.399.951.750
49,DOM PEDRO I,480,11,111,400,404,77,90,101,902,92,901,911,900,,,SIM,-7.226.051.967.591.040,-35.892.559.038.475.100
87,ALMIRANTE BARROSO,1599,9,111,77,90,900,92,922,901,911,101,,,,,,-7.242.697.002.366.180,-35.901.823.975.145.800
88,ALMIRANTE BARROSO,PANIFICADORA SOUZA,9,111,77,90,900,92,922,901,911,101,,,,,,-7.241.251.962.259.410,-35.900.853.015.482.400
89,ALMIRANTE BARROSO,1043,9,111,77,90,900,92,922,901,911,101,,,,,,-7.238.950.962.200.760,-35.898.878.993.466.400
90,ALMIRANTE BARROSO,149,10,111,400,77,90,901,911,92,902,922,101,,,,,-7.232.221.970.334.640,-35.894.141.960.889.100
91,ALMIRANTE BARROSO,BORBOREMA,12,111,400,404,77,101,90,900,901,911,92,902,922,,SIM,-7.230.809.032.917.020,-35.893.797.967.582.900
92,DOM PEDRO I,HOSPITAL,13,111,400,404,77,101,90,900,901,911,92,902,922,944,SIM,-7.229.017.987.847.320,-35.893.403.012.305.400
93,DOM PEDRO I,FACULDADE DE COMUNICACAO,13,111,400,404,77,101,90,900,901,911,92,902,922,944,SIM,-7.226.323.038.339.610,-35.892.530.037.090.100
156,ALMIRANTE BARROSO,303 - OPOSTO,8,111,77,90,900,901,911,902,92,,,,,,SIM,-7.233.568.020.164.960,-35.894.907.983.019.900
157,ALMIRANTE BARROSO,470A,8,111,77,90,900,901,911,902,92,,,,,,,-7.234.766.967.594.620,-35.895.782.969.892.000
158,ALMIRANTE BARROSO,820,10,111,77,90,900,901,911,902,444,922,92,,,,SIM,-723.725.002.259.016,-35.897.753.974.422.800
159,ALMIRANTE BARROSO,PANIFICADORA RAINHA DO CRUZEIRO,9,111,77,90,900,901,911,902,922,22,,,,,SIM,-7.238.530.023.023.480,-35.898.702.973.499.800
160,ALMIRANTE BARROSO,1408,9,111,77,90,900,901,911,902,922,22,,,,,,-7.241.049.036.383.620,-35.900.904.983.282.000
161,ALMIRANTE BARROSO,1716,9,111,77,90,900,901,911,902,922,22,,,,,,-7.243.249.034.509.060,-35.902.554.038.912.000
209,JANUNCIO FERREIRA,MARCENARIA,1,111,,,,,,,,,,,,,,-7.213.413.985.446.090,-35.883.741.024.881.600
210,SERGIPE,2939,1,111,,,,,,,,,,,,,,-7.256.129.002.198.570,-35.888.925.986.364.400
211,MANOEL ALVES DO NASCIMENTO,23,1,111,,,,,,,,,,,,,SIM,-7.255.646.958.947.180,-35.889.567.034.319.000
354,AGAMENON MAGALHAES,386,1,111,,,,,,,,,,,,,,-7.212.881.986.051.790,-3.588.156.902.231.270
355,ESTELITA CRUZ,SEMINARIO,1,111,,,,,,,,,,,,,,-7.211.995.013.058.180,-35.880.312.994.122.500
356,NEWTON ESTILAC LEAL,951 - OPOSTO,1,111,,,,,,,,,,,,,,-7.208.913.993.090.390,-35.879.158.973.693.800
357,NEWTON ESTILAC LEAL,1066,1,111,,,,,,,,,,,,,,-7.209.180.034.697.050,-3.587.813.101.708.880
358,FELIX CAROLINO BARBOSA,483,1,111,,,,,,,,,,,,,,-7.208.881.974.220.270,-35.877.044.973.894.900
359,AUGUSTO SANTIAGO,181,1,111,,,,,,,,,,,,,SIM,-7.206.070.013.344.280,-35.876.961.993.053.500
360,ESTELITA CRUZ,IGREJA DE SAO SEBASTIAO,1,111,,,,,,,,,,,,,,-7.205.254.035.070.530,-35.878.562.014.549.900
361,APOLONIA AMORIM,91,1,111,,,,,,,,,,,,,,-7.204.833.012.074.230,-35.880.037.983.879.400
362,Dr. VASCONCELOS,EMPASA,1,111,,,,,,,,,,,,,SIM,-7.203.412.028.029.560,-35.880.612.982.437.000
363,PRESIDENTE ROOSEVELT,243 - OPOSTO,1,111,,,,,,,,,,,,,,-7.202.153.988.182.540,-35.883.242.972.195.100
364,CAPITAO ADHEMAR DE PAIVA,205,1,111,,,,,,,,,,,,,,-7.206.185.013.055.800,-35.884.653.981.775.000
365,NORBERTO LEAL,ASSEMBLEIA DE DEUS - OPOSTO,1,111,,,,,,,,,,,,,,-7.207.080.032.676.450,-35.882.679.959.759.100
366,VEREADOR BENEDITO MOTA,246 - OPOSTO,1,111,,,,,,,,,,,,,,-7.208.578.968.420.620,-35.882.864.026.352.700
367,FRANKLIN ARAUJO,ESC. LUIZ GOMES,1,111,,,,,,,,,,,,,,-7.208.412.000.909.440,-3.588.414.796.628.050
368,FRANCISCO AFONSO DE ALBUQUERQUE,PRACA,1,111,,,,,,,,,,,,,SIM,-7.208.199.016.749.850,-35.885.732.984.170.300
369,HENRIQUE DIAS,538,1,111,,,,,,,,,,,,,,-7.208.439.996.466.040,-3.588.863.898.999.980
370,EVARISO PEREIRA DA COSTA,95,1,111,,,,,,,,,,,,,,-7.209.354.965.016.240,-35.890.782.997.012.100
371,CRISTIANO PALMEIRA,DONA CLEMENTINA,1,111,,,,,,,,,,,,,,-7.208.191.975.951.190,-35.891.766.026.616.000
372,CRISTIANO PALMEIRA,320,1,111,,,,,,,,,,,,,,-7.207.133.006.304.500,-35.892.497.012.391.600
373,EUCLIDES SEVERIANO,223,1,111,,,,,,,,,,,,,,-7.207.334.004.342.550,-35.890.818.033.367.300
374,JUVÊNCIO MARTINS DE FRANCA,86,1,111,,,,,,,,,,,,,,-720.747.297.629.714,-35.888.462.970.033.200
375,JUVÊNCIO MARTINS DE FRANCA,166,1,111,,,,,,,,,,,,,,-7.206.605.030.223.720,-35.888.675.032.183.500
376,HENRIQUE DIAS,613,1,111,,,,,,,,,,,,,,-7.207.309.026.271.100,-35.889.009.973.034.200
377,HENRIQUE DIAS,413 - OPOSTO,1,111,,,,,,,,,,,,,SIM,-7.209.394.024.685.020,-35.888.181.002.810.500
378,SIQUEIRA CAMPOS,1671,1,111,,,,,,,,,,,,,,-7.210.483.001.545.070,-35.887.540.960.684.400
379,ÍNDIOS PIRAGIBE,301,1,111,,,,,,,,,,,,,,-7.211.937.010.288.230,-358.869.409.840.554
380,ÍNDIOS PIRAGIBE,145,1,111,,,,,,,,,,,,,,-7.212.604.964.151.970,-35.885.803.978.890.100
712,MANOEL LEONARDO GOMES,677 - OPOSTO,2,111,245,,,,,,,,,,,,,-7.245.612.982.660.530,-35.896.905.977.278.900
713,MANOEL LEONARDO GOMES,886 - VIZINHO,2,111,245,,,,,,,,,,,,,-7.247.367.985.546.580,-35.896.696.010.604.500
714,MANOEL LEONARDO GOMES,03 - OPOSTO,2,111,245,,,,,,,,,,,,,-7.249.938.966.706.390,-3.589.641.303.755.340
715,MANOEL LEONARDO GOMES,1180,2,111,245,,,,,,,,,,,,,-7.251.532.031.223.170,-35.896.153.030.917.000
716,DOUTOR VENTURA,17 - OPOSTO,2,111,245,,,,,,,,,,,,,-7.252.048.021.182.410,-35.895.435.037.091.300
717,JOSE FIRMINO DA SILVA,1357,2,111,245,,,,,,,,,,,,,-7.251.633.033.156.390,-35.894.736.992.195.200
718,PROFESSOR ARIEL DE OLIVEIRA,445,2,111,245,,,,,,,,,,,,,-7.250.495.022.162.790,-3.589.446.097.612.380
719,GETULIO CAVALCANTE,1551,2,111,245,,,,,,,,,,,,,-7.248.332.994.058.720,-35.893.814.982.846.300
720,GETULIO CAVALCANTE,1071,2,111,245,,,,,,,,,,,,,-7.243.864.014.744.750,-35.894.302.977.249.000
722,GETULIO CAVALCANTE,1730 - OPOSTO,2,111,245,,,,,,,,,,,,,-7.249.989.006.668.320,-35.893.599.987.030.000
791,SANTA CATARINA,949,1,111,,,,,,,,,,,,,,-7.239.133.017.137.640,-35.890.987.012.535.300
36,MANOEL TAVARES,UPA,2,202,101,,,,,,,,,,,,SIM,-7.200.025.990.605.350,-35.877.134.995.535.000
101,FLORIANO PEIXOTO,1520,2,202,3,,,,,,,,,,,,,-7.215.876.001.864.670,-35.876.044.007.018.200
226,MANOEL TAVARES,1244,1,202,,,,,,,,,,,,,,-7.205.357.970.669.860,-35.874.755.959.957.800
227,MANOEL TAVARES,ATACADAO,1,202,,,,,,,,,,,,,SIM,-7.201.404.981.315.130,-35.876.545.999.199.100
229,MANOEL TAVARES,807,1,202,,,,,,,,,,,,,SIM,-7.209.166.958.928.100,-35.875.959.014.520.000
449,ASSEMBLEIA DE DEUS,468,3,202,555,550,,,,,,,,,,,,-7.225.598.003.715.270,-35.912.424.987.182.000
450,ASSEMBLEIA DE DEUS,279,1,202,,,,,,,,,,,,,,-7.219.441.998.749.970,-35.914.385.011.419.600
580,MANOEL TAVARES,ATACADAO,1,202,,,,,,,,,,,,,SIM,-7.201.404.981.315.130,-35.876.545.999.199.100
592,ALMEIDA BARRETO,2026,2,202,550,,,,,,,,,,,,,-722.923.600.114.882,-35.906.249.033.287.100
593,ALMEIDA BARRETO,2524,2,202,550,,,,,,,,,,,,,-7.229.142.962.023.610,-35.907.578.989.863.300
594,ALMEIDA BARRETO,2706,2,202,550,,,,,,,,,,,,,-7.229.052.018.374.200,-35.909.290.993.586.100
689,PLINIO LEMOS,PIRAMIDAL BAR,3,202,245,263,,,,,,,,,,,,-7.234.150.981.530.540,-35.925.324.987.620.100
704,PLINIO LEMOS,MERCADO DAS MALVINAS,3,202,245,66,,,,,,,,,,,SIM,-7.236.209.996.044.630,-35.924.487.970.769.400
767,DINAMERICA ALVES CORREA,1167 - VIZINHO,2,202,220,,,,,,,,,,,,,-7.244.156.962.260.600,-35.911.146.998.405.400
768,DINAMERICA ALVES CORREA,365,2,202,220,,,,,,,,,,,,,-7.240.857.006.981.960,-35.910.841.980.949.000
769,DINAMERICA ALVES CORREA,INSS,3,202,220,400,,,,,,,,,,,SIM,-7.238.936.964.422.460,-3.591.061.701.066.790
770,DINAMERICA ALVES CORREA,1033,3,202,220,400,,,,,,,,,,,SIM,-7.237.173.998.728.390,-35.910.435.961.559.400
832,SEVERINO PEREIRA DE MELO,100,1,202,,,,,,,,,,,,,,-7.245.475.016.534.320,-35.913.972.035.050.300
833,IARA AMARAL,122 - LATERAL,1,202,,,,,,,,,,,,,,-72.424.700.204.283,-35.913.622.006.773.900
834,IARA AMARAL,48 - OPOSTO,1,202,,,,,,,,,,,,,,-7.241.754.038.259.380,-35.911.925.006.657.800
879,VICENTE GOMES DE ALMEIDA,775 - OPOSTO,1,202,,,,,,,,,,,,,,-7.221.173.029.392.950,-3.592.589.202.336.960
882,ARQUELAU DA COSTA GUIMARAES,101,1,202,,,,,,,,,,,,,,-7.218.899.019.062.510,-35.928.972.037.509.000
109,FLORIANO PEIXOTO,REAL CLUBE,8,220,500,555,66,263,22,660,202,,,,,,SIM,-7.223.939.979.448.910,-35.893.642.986.193.200
114,FLORIANO PEIXOTO,VERBO DA VIDA - OPOSTO,2,220,660,,,,,,,,,,,,,-7.233.152.026.310.560,-35.914.154.006.168.200
115,FLORIANO PEIXOTO,IGREJA EVANGELICA,2,220,660,,,,,,,,,,,,,-7.234.217.030.927.530,-35.916.621.973.738.000
116,FLORIANO PEIXOTO,MAXXI ATACADO,2,220,660,,,,,,,,,,,,SIM,-7.234.845.003.113.150,-35.918.043.041.601.700
117,FLORIANO PEIXOTO,4060,2,220,660,,,,,,,,,,,,SIM,-723.682.296.462.357,-35.922.676.976.770.100
118,FLORIANO PEIXOTO,4130,2,220,22,,,,,,,,,,,,,-7.238.340.005.278.580,-35.926.131.997.257.400
119,FLORIANO PEIXOTO,BAR SURUBIM - OPOSTO,2,220,22,,,,,,,,,,,,,-7.238.983.986.899.250,-3.592.765.599.489.210
120,FLORIANO PEIXOTO,HOSPITAL DE TRAUMA,2,220,22,,,,,,,,,,,,SIM,-7.240.465.991.199.010,-35.931.123.001.500.900
122,FLORIANO PEIXOTO,BAR SURUBIM,2,220,22,,,,,,,,,,,,,-7.239.194.037.392.730,-35.927.593.968.808.600
123,FLORIANO PEIXOTO,17,2,220,22,,,,,,,,,,,,,-7.238.525.999.709.960,-35.926.066.031.679.500
175,FRANCISCO LOPES DE ALMEIDA,1914,4,220,92,902,922,,,,,,,,,,,-72.511.319.629.848,-35.926.867.006.346.500
